#ISSUEDATE,EXPIREDATE,ISSUEWFO,MESSAGEID,MESSAGETYPE,WARNINGTYPE
2015-12-26 01:04:00.0,2015-12-26 01:45:00.0,KBMX,260104,WFUS54,TORNADO
2015-12-26 01:14:00.0,2015-12-26 06:15:00.0,KBMX,260114,WGUS54,FLASH FLOOD
2015-12-26 01:29:00.0,2015-12-26 07:30:00.0,KBMX,260129,WGUS54,FLASH FLOOD
2015-12-26 01:43:00.0,2015-12-26 09:45:00.0,KBMX,260143,WGUS54,FLASH FLOOD
2015-12-26 01:50:00.0,2015-12-26 09:45:00.0,KBMX,260150,WGUS54,FLASH FLOOD
2015-12-26 02:48:00.0,2015-12-26 09:45:00.0,KBMX,260248,WGUS54,FLASH FLOOD
2015-12-26 02:59:00.0,2015-12-26 03:45:00.0,KJAN,260259,WUUS54,SEVERE THUNDERSTORM
2015-12-26 03:27:00.0,2015-12-26 06:30:00.0,KBMX,260327,WGUS54,FLASH FLOOD
2015-12-26 03:32:00.0,2015-12-26 06:30:00.0,KJAN,260332,WGUS54,FLASH FLOOD
2015-12-26 03:45:00.0,2015-12-26 10:30:00.0,KBMX,260345,WGUS54,FLASH FLOOD
2015-12-26 04:10:00.0,2015-12-26 12:30:00.0,KBMX,260410,WGUS54,FLASH FLOOD
2015-12-26 05:22:00.0,2015-12-26 07:15:00.0,KJAN,260522,WGUS54,FLASH FLOOD
2015-12-26 05:56:00.0,2015-12-26 13:15:00.0,KBMX,260556,WGUS54,FLASH FLOOD
2015-12-26 06:02:00.0,2015-12-26 09:30:00.0,KBMX,260602,WGUS54,FLASH FLOOD
2015-12-26 06:06:00.0,2015-12-26 06:45:00.0,KJAN,260606,WUUS54,SEVERE THUNDERSTORM
2015-12-26 06:32:00.0,2015-12-26 09:30:00.0,KJAN,260632,WGUS54,FLASH FLOOD
2015-12-26 06:46:00.0,2015-12-26 07:15:00.0,KJAN,260646,WUUS54,SEVERE THUNDERSTORM
2015-12-26 07:07:00.0,2015-12-26 07:45:00.0,KJAN,260707,WUUS54,SEVERE THUNDERSTORM
2015-12-26 10:09:00.0,2015-12-26 10:45:00.0,KLZK,261009,WUUS54,SEVERE THUNDERSTORM
2015-12-26 14:08:00.0,2015-12-26 16:15:00.0,KMEG,261408,WGUS54,FLASH FLOOD
2015-12-26 14:22:00.0,2015-12-26 15:00:00.0,KMEG,261422,WUUS54,SEVERE THUNDERSTORM
2015-12-26 14:54:00.0,2015-12-26 15:45:00.0,KMEG,261454,WUUS54,SEVERE THUNDERSTORM
2015-12-26 15:38:00.0,2015-12-26 16:30:00.0,KMEG,261538,WUUS54,SEVERE THUNDERSTORM
2015-12-26 17:03:00.0,2015-12-26 17:45:00.0,KOUN,261703,WUUS54,SEVERE THUNDERSTORM
2015-12-26 17:11:00.0,2015-12-26 18:00:00.0,KOUN,261711,WUUS54,SEVERE THUNDERSTORM
2015-12-26 17:19:00.0,2015-12-26 18:00:00.0,KOUN,261719,WUUS54,SEVERE THUNDERSTORM
2015-12-26 17:47:00.0,2015-12-26 18:30:00.0,KOUN,261747,WUUS54,SEVERE THUNDERSTORM
2015-12-26 17:56:00.0,2015-12-26 18:45:00.0,KOUN,261756,WUUS54,SEVERE THUNDERSTORM
2015-12-26 18:22:00.0,2015-12-26 21:15:00.0,KOUN,261822,WGUS54,FLASH FLOOD
2015-12-26 18:53:00.0,2015-12-27 00:45:00.0,KSGF,261853,WGUS53,FLASH FLOOD
2015-12-26 18:58:00.0,2015-12-26 19:30:00.0,KOUN,261858,WFUS54,TORNADO
2015-12-26 19:27:00.0,2015-12-26 20:00:00.0,KOUN,261927,WFUS54,TORNADO
2015-12-26 19:43:00.0,2015-12-26 20:30:00.0,KFWD,261943,WFUS54,TORNADO
2015-12-26 19:49:00.0,2015-12-26 20:30:00.0,KFWD,261949,WFUS54,TORNADO
2015-12-26 19:54:00.0,2015-12-27 01:00:00.0,KSGF,261954,WGUS53,FLASH FLOOD
2015-12-26 19:55:00.0,2015-12-26 20:15:00.0,KOUN,261955,WFUS54,TORNADO
2015-12-26 20:10:00.0,2015-12-26 20:45:00.0,KOUN,262010,WFUS54,TORNADO
2015-12-26 20:26:00.0,2015-12-26 21:00:00.0,KFWD,262026,WFUS54,TORNADO
2015-12-26 20:35:00.0,2015-12-26 21:15:00.0,KFWD,262035,WFUS54,TORNADO
2015-12-26 20:41:00.0,2015-12-27 04:30:00.0,KLSX,262041,WGUS53,FLASH FLOOD
2015-12-26 20:42:00.0,2015-12-26 21:45:00.0,KFWD,262042,WUUS54,SEVERE THUNDERSTORM
2015-12-26 20:57:00.0,2015-12-26 21:30:00.0,KOUN,262057,WFUS54,TORNADO
2015-12-26 20:58:00.0,2015-12-26 21:30:00.0,KFWD,262058,WFUS54,TORNADO
2015-12-26 21:00:00.0,2015-12-26 21:45:00.0,KFWD,262100,WFUS54,TORNADO
2015-12-26 21:06:00.0,2015-12-26 21:30:00.0,KFWD,262106,WUUS54,SEVERE THUNDERSTORM
2015-12-26 21:09:00.0,2015-12-26 21:45:00.0,KFWD,262109,WFUS54,TORNADO
2015-12-26 21:25:00.0,2015-12-26 22:00:00.0,KFWD,262125,WFUS54,TORNADO
2015-12-26 21:30:00.0,2015-12-26 22:00:00.0,KFWD,262130,WFUS54,TORNADO
2015-12-26 21:31:00.0,2015-12-26 22:00:00.0,KSHV,262131,WFUS54,TORNADO
2015-12-26 21:38:00.0,2015-12-26 22:15:00.0,KTSA,262138,WFUS54,TORNADO
2015-12-26 21:41:00.0,2015-12-26 22:15:00.0,KEWX,262141,WFUS54,TORNADO
2015-12-26 21:44:00.0,2015-12-26 22:15:00.0,KFWD,262144,WFUS54,TORNADO
2015-12-26 21:46:00.0,2015-12-26 22:30:00.0,KSGF,262146,WUUS53,SEVERE THUNDERSTORM
2015-12-26 21:48:00.0,2015-12-26 22:15:00.0,KFWD,262148,WFUS54,TORNADO
2015-12-26 21:50:00.0,2015-12-26 22:15:00.0,KFWD,262150,WFUS54,TORNADO
2015-12-26 21:57:00.0,2015-12-26 22:30:00.0,KFWD,262157,WFUS54,TORNADO
2015-12-26 21:59:00.0,2015-12-26 22:45:00.0,KTSA,262159,WUUS54,SEVERE THUNDERSTORM
2015-12-26 22:06:00.0,2015-12-26 22:45:00.0,KTSA,262206,WFUS54,TORNADO
2015-12-26 22:07:00.0,2015-12-26 22:45:00.0,KFWD,262207,WFUS54,TORNADO
2015-12-26 22:09:00.0,2015-12-26 22:45:00.0,KEWX,262209,WFUS54,TORNADO
2015-12-26 22:16:00.0,2015-12-26 23:00:00.0,KSHV,262216,WFUS54,TORNADO
2015-12-26 22:26:00.0,2015-12-26 23:00:00.0,KOUN,262226,WFUS54,TORNADO
2015-12-26 22:28:00.0,2015-12-26 23:00:00.0,KFWD,262228,WFUS54,TORNADO
2015-12-26 22:30:00.0,2015-12-26 23:15:00.0,KFWD,262230,WFUS54,TORNADO
2015-12-26 22:33:00.0,2015-12-26 23:00:00.0,KFWD,262233,WFUS54,TORNADO
2015-12-26 22:39:00.0,2015-12-26 23:45:00.0,KFWD,262239,WUUS54,SEVERE THUNDERSTORM
2015-12-26 22:43:00.0,2015-12-27 04:45:00.0,KSGF,262243,WGUS53,FLASH FLOOD
2015-12-26 22:44:00.0,2015-12-26 23:15:00.0,KFWD,262244,WFUS54,TORNADO
2015-12-26 22:49:00.0,2015-12-26 23:30:00.0,KTSA,262249,WFUS54,TORNADO
2015-12-26 22:52:00.0,2015-12-26 23:30:00.0,KFWD,262252,WFUS54,TORNADO
2015-12-26 22:53:00.0,2015-12-26 23:45:00.0,KTSA,262253,WFUS54,TORNADO
2015-12-26 22:54:00.0,2015-12-26 23:30:00.0,KFWD,262254,WFUS54,TORNADO
2015-12-26 22:57:00.0,2015-12-26 23:15:00.0,KOUN,262257,WFUS54,TORNADO
2015-12-26 23:01:00.0,2015-12-26 23:30:00.0,KOUN,262301,WFUS54,TORNADO
2015-12-26 23:04:00.0,2015-12-26 23:45:00.0,KFWD,262304,WFUS54,TORNADO
2015-12-26 23:10:00.0,2015-12-27 05:15:00.0,KTSA,262310,WGUS54,FLASH FLOOD
2015-12-26 23:12:00.0,2015-12-26 23:45:00.0,KFWD,262312,WFUS54,TORNADO
2015-12-26 23:16:00.0,2015-12-26 23:45:00.0,KTSA,262316,WUUS54,SEVERE THUNDERSTORM
2015-12-26 23:20:00.0,2015-12-26 23:45:00.0,KOUN,262320,WUUS54,SEVERE THUNDERSTORM
2015-12-26 23:28:00.0,2015-12-27 00:15:00.0,KFWD,262328,WFUS54,TORNADO
2015-12-26 23:28:00.0,2015-12-27 00:15:00.0,KFWD,262328,WFUS54,TORNADO
2015-12-26 23:30:00.0,2015-12-27 00:15:00.0,KSGF,262330,WUUS53,SEVERE THUNDERSTORM
2015-12-26 23:42:00.0,2015-12-27 00:30:00.0,KTSA,262342,WUUS54,SEVERE THUNDERSTORM
2015-12-26 23:45:00.0,2015-12-27 00:15:00.0,KSGF,262345,WFUS53,TORNADO
2015-12-26 23:52:00.0,2015-12-27 00:30:00.0,KFWD,262352,WUUS54,SEVERE THUNDERSTORM
2015-12-26 23:56:00.0,2015-12-27 00:30:00.0,KFWD,262356,WFUS54,TORNADO
2015-12-27 00:01:00.0,2015-12-27 00:45:00.0,KFWD,270001,WFUS54,TORNADO
2015-12-27 00:22:00.0,2015-12-27 06:15:00.0,KSGF,270022,WGUS53,FLASH FLOOD
2015-12-27 00:23:00.0,2015-12-27 01:15:00.0,KTSA,270023,WFUS54,TORNADO
2015-12-27 00:27:00.0,2015-12-27 01:15:00.0,KFWD,270027,WUUS54,SEVERE THUNDERSTORM
2015-12-27 00:31:00.0,2015-12-27 01:00:00.0,KFWD,270031,WFUS54,TORNADO
2015-12-27 00:34:00.0,2015-12-27 06:30:00.0,KTSA,270034,WGUS54,FLASH FLOOD
2015-12-27 00:35:00.0,2015-12-27 03:30:00.0,KFWD,270035,WGUS54,FLASH FLOOD
2015-12-27 00:39:00.0,2015-12-27 01:30:00.0,KFWD,270039,WFUS54,TORNADO
2015-12-27 00:44:00.0,2015-12-27 03:45:00.0,KFWD,270044,WGUS54,FLASH FLOOD
2015-12-27 00:47:00.0,2015-12-27 04:45:00.0,KSGF,270047,WGUS53,FLASH FLOOD
2015-12-27 00:50:00.0,2015-12-27 06:45:00.0,KOUN,270050,WGUS54,FLASH FLOOD
2015-12-27 00:52:00.0,2015-12-27 01:30:00.0,KFWD,270052,WFUS54,TORNADO
2015-12-27 00:59:00.0,2015-12-27 04:00:00.0,KFWD,270059,WGUS54,FLASH FLOOD
2015-12-27 01:13:00.0,2015-12-27 01:45:00.0,KFWD,270113,WFUS54,TORNADO
2015-12-27 01:13:00.0,2015-12-27 01:45:00.0,KFWD,270113,WFUS54,TORNADO
2015-12-27 01:15:00.0,2015-12-27 02:00:00.0,KSJT,270115,WUUS54,SEVERE THUNDERSTORM
2015-12-27 01:28:00.0,2015-12-27 04:30:00.0,KFWD,270128,WGUS54,FLASH FLOOD
2015-12-27 01:34:00.0,2015-12-27 02:15:00.0,KFWD,270134,WFUS54,TORNADO
2015-12-27 01:47:00.0,2015-12-27 02:15:00.0,KFWD,270147,WFUS54,TORNADO
2015-12-27 01:50:00.0,2015-12-27 04:45:00.0,KFWD,270150,WGUS54,FLASH FLOOD
2015-12-27 01:54:00.0,2015-12-27 08:00:00.0,KTSA,270154,WGUS54,FLASH FLOOD
2015-12-27 02:01:00.0,2015-12-27 10:00:00.0,KILX,270201,WGUS53,FLASH FLOOD
2015-12-27 02:14:00.0,2015-12-27 02:45:00.0,KFWD,270214,WFUS54,TORNADO
2015-12-27 02:20:00.0,2015-12-27 04:45:00.0,KFWD,270220,WGUS54,FLASH FLOOD
2015-12-27 02:23:00.0,2015-12-27 03:00:00.0,KSJT,270223,WUUS54,SEVERE THUNDERSTORM
2015-12-27 02:25:00.0,2015-12-27 03:00:00.0,KOUN,270225,WFUS54,TORNADO
2015-12-27 02:40:00.0,2015-12-27 04:45:00.0,KFWD,270240,WGUS54,FLASH FLOOD
2015-12-27 02:44:00.0,2015-12-27 03:30:00.0,KFWD,270244,WFUS54,TORNADO
2015-12-27 02:49:00.0,2015-12-27 05:15:00.0,KFWD,270249,WGUS54,FLASH FLOOD
2015-12-27 03:08:00.0,2015-12-27 03:45:00.0,KSJT,270308,WUUS54,SEVERE THUNDERSTORM
2015-12-27 03:28:00.0,2015-12-27 05:30:00.0,KFWD,270328,WGUS54,FLASH FLOOD
2015-12-27 03:29:00.0,2015-12-27 04:00:00.0,KSJT,270329,WUUS54,SEVERE THUNDERSTORM
2015-12-27 03:45:00.0,2015-12-27 04:30:00.0,KSJT,270345,WUUS54,SEVERE THUNDERSTORM
2015-12-27 03:52:00.0,2015-12-27 06:45:00.0,KSGF,270352,WGUS53,FLASH FLOOD
2015-12-27 03:55:00.0,2015-12-27 12:30:00.0,KLSX,270355,WGUS53,FLASH FLOOD
2015-12-27 04:14:00.0,2015-12-27 05:00:00.0,KEWX,270414,WUUS54,SEVERE THUNDERSTORM
2015-12-27 04:26:00.0,2015-12-27 12:30:00.0,KLSX,270426,WGUS53,FLASH FLOOD
2015-12-27 04:28:00.0,2015-12-27 12:30:00.0,KILX,270428,WGUS53,FLASH FLOOD
2015-12-27 04:40:00.0,2015-12-27 10:45:00.0,KSGF,270440,WGUS53,FLASH FLOOD
2015-12-27 05:22:00.0,2015-12-27 06:15:00.0,KEWX,270522,WUUS54,SEVERE THUNDERSTORM
2015-12-27 06:06:00.0,2015-12-27 07:00:00.0,KEWX,270606,WUUS54,SEVERE THUNDERSTORM
2015-12-27 06:13:00.0,2015-12-27 10:15:00.0,KSGF,270613,WGUS53,FLASH FLOOD
2015-12-27 06:27:00.0,2015-12-27 07:15:00.0,KSJT,270627,WUUS54,SEVERE THUNDERSTORM
2015-12-27 06:35:00.0,2015-12-27 10:30:00.0,KSGF,270635,WGUS53,FLASH FLOOD
2015-12-27 09:49:00.0,2015-12-27 10:15:00.0,KLZK,270949,WFUS54,TORNADO
2015-12-27 10:13:00.0,2015-12-27 10:45:00.0,KLZK,271013,WFUS54,TORNADO
2015-12-27 13:08:00.0,2015-12-27 21:00:00.0,KTSA,271308,WGUS54,FLASH FLOOD
2015-12-27 14:10:00.0,2015-12-27 17:15:00.0,KFWD,271410,WGUS54,FLASH FLOOD
2015-12-27 14:19:00.0,2015-12-27 18:15:00.0,KMEG,271419,WGUS54,FLASH FLOOD
2015-12-27 14:30:00.0,2015-12-27 17:30:00.0,KLZK,271430,WGUS54,FLASH FLOOD
2015-12-27 15:16:00.0,2015-12-27 18:15:00.0,KLMK,271516,WGUS53,FLASH FLOOD
2015-12-27 15:47:00.0,2015-12-27 16:15:00.0,KHGX,271547,WUUS54,SEVERE THUNDERSTORM
2015-12-27 16:03:00.0,2015-12-27 19:00:00.0,KFWD,271603,WGUS54,FLASH FLOOD
2015-12-27 16:07:00.0,2015-12-27 16:45:00.0,KHGX,271607,WUUS54,SEVERE THUNDERSTORM
2015-12-27 16:13:00.0,2015-12-27 22:15:00.0,KSHV,271613,WGUS54,FLASH FLOOD
2015-12-27 16:18:00.0,2015-12-27 22:15:00.0,KSHV,271618,WGUS54,FLASH FLOOD
2015-12-27 16:33:00.0,2015-12-27 19:30:00.0,KFWD,271633,WGUS54,FLASH FLOOD
2015-12-27 16:34:00.0,2015-12-27 17:00:00.0,KSHV,271634,WFUS54,TORNADO
2015-12-27 16:35:00.0,2015-12-27 17:30:00.0,KCRP,271635,WHUS54,SPECIAL MARINE
2015-12-27 16:44:00.0,2015-12-27 19:45:00.0,KLZK,271644,WGUS54,FLASH FLOOD
2015-12-27 16:51:00.0,2015-12-27 20:15:00.0,KFWD,271651,WGUS54,FLASH FLOOD
2015-12-27 16:55:00.0,2015-12-27 20:00:00.0,KFWD,271655,WGUS54,FLASH FLOOD
2015-12-27 17:02:00.0,2015-12-27 20:00:00.0,KFWD,271702,WGUS54,FLASH FLOOD
2015-12-27 17:06:00.0,2015-12-27 17:30:00.0,KHGX,271706,WFUS54,TORNADO
2015-12-27 17:07:00.0,2015-12-27 17:45:00.0,KSHV,271707,WFUS54,TORNADO
2015-12-27 17:18:00.0,2015-12-27 18:00:00.0,KLZK,271718,WFUS54,TORNADO
2015-12-27 17:40:00.0,2015-12-27 23:30:00.0,KSGF,271740,WGUS53,FLASH FLOOD
2015-12-27 17:52:00.0,2015-12-27 23:45:00.0,KTSA,271752,WGUS54,FLASH FLOOD
2015-12-27 17:57:00.0,2015-12-27 18:45:00.0,KSHV,271757,WFUS54,TORNADO
2015-12-27 18:03:00.0,2015-12-27 21:15:00.0,KMEG,271803,WGUS54,FLASH FLOOD
2015-12-27 18:17:00.0,2015-12-28 00:15:00.0,KSHV,271817,WGUS54,FLASH FLOOD
2015-12-27 18:25:00.0,2015-12-28 00:30:00.0,KSHV,271825,WGUS54,FLASH FLOOD
2015-12-27 18:26:00.0,2015-12-27 21:30:00.0,KFWD,271826,WGUS54,FLASH FLOOD
2015-12-27 18:30:00.0,2015-12-28 00:30:00.0,KTSA,271830,WGUS54,FLASH FLOOD
2015-12-27 18:42:00.0,2015-12-27 22:30:00.0,KFWD,271842,WGUS54,FLASH FLOOD
2015-12-27 18:46:00.0,2015-12-28 00:45:00.0,KSHV,271846,WGUS54,FLASH FLOOD
2015-12-27 18:53:00.0,2015-12-27 22:00:00.0,KFWD,271853,WGUS54,FLASH FLOOD
2015-12-27 19:08:00.0,2015-12-27 22:30:00.0,KLZK,271908,WGUS54,FLASH FLOOD
2015-12-27 19:38:00.0,2015-12-28 01:30:00.0,KSGF,271938,WGUS53,FLASH FLOOD
2015-12-27 19:45:00.0,2015-12-28 01:45:00.0,KTSA,271945,WGUS54,FLASH FLOOD
2015-12-27 19:49:00.0,2015-12-27 20:30:00.0,KLZK,271949,WUUS54,SEVERE THUNDERSTORM
2015-12-27 19:59:00.0,2015-12-27 23:00:00.0,KFWD,271959,WGUS54,FLASH FLOOD
2015-12-27 20:01:00.0,2015-12-27 22:00:00.0,KFWD,272001,WGUS54,FLASH FLOOD
2015-12-27 20:06:00.0,2015-12-28 02:00:00.0,KSGF,272006,WGUS53,FLASH FLOOD
2015-12-27 20:09:00.0,2015-12-27 20:45:00.0,KSHV,272009,WFUS54,TORNADO
2015-12-27 20:09:00.0,2015-12-27 22:15:00.0,KFWD,272009,WGUS54,FLASH FLOOD
2015-12-27 20:17:00.0,2015-12-27 20:45:00.0,KSHV,272017,WFUS54,TORNADO
2015-12-27 20:30:00.0,2015-12-27 21:00:00.0,KHGX,272030,WUUS54,SEVERE THUNDERSTORM
2015-12-27 20:41:00.0,2015-12-27 21:15:00.0,KHGX,272041,WUUS54,SEVERE THUNDERSTORM
2015-12-27 20:45:00.0,2015-12-27 21:30:00.0,KSHV,272045,WFUS54,TORNADO
2015-12-27 20:46:00.0,2015-12-28 00:15:00.0,KLZK,272046,WGUS54,FLASH FLOOD
2015-12-27 20:48:00.0,2015-12-27 21:30:00.0,KJAN,272048,WUUS54,SEVERE THUNDERSTORM
2015-12-27 20:48:00.0,2015-12-28 03:00:00.0,KTSA,272048,WGUS54,FLASH FLOOD
2015-12-27 20:52:00.0,2015-12-27 21:45:00.0,KFWD,272052,WUUS54,SEVERE THUNDERSTORM
2015-12-27 20:52:00.0,2015-12-28 02:45:00.0,KSHV,272052,WGUS54,FLASH FLOOD
2015-12-27 20:55:00.0,2015-12-27 21:30:00.0,KJAN,272055,WFUS54,TORNADO
2015-12-27 20:56:00.0,2015-12-28 03:00:00.0,KSHV,272056,WGUS54,FLASH FLOOD
2015-12-27 21:02:00.0,2015-12-27 21:45:00.0,KSHV,272102,WUUS54,SEVERE THUNDERSTORM
2015-12-27 21:05:00.0,2015-12-27 21:30:00.0,KHGX,272105,WUUS54,SEVERE THUNDERSTORM
2015-12-27 21:10:00.0,2015-12-27 22:00:00.0,KSHV,272110,WUUS54,SEVERE THUNDERSTORM
2015-12-27 21:12:00.0,2015-12-27 21:45:00.0,KSHV,272112,WFUS54,TORNADO
2015-12-27 21:15:00.0,2015-12-27 22:00:00.0,KSHV,272115,WFUS54,TORNADO
2015-12-27 21:20:00.0,2015-12-28 03:15:00.0,KSHV,272120,WGUS54,FLASH FLOOD
2015-12-27 21:23:00.0,2015-12-27 22:15:00.0,KLZK,272123,WUUS54,SEVERE THUNDERSTORM
2015-12-27 21:24:00.0,2015-12-27 22:15:00.0,KSHV,272124,WFUS54,TORNADO
2015-12-27 21:25:00.0,2015-12-27 22:15:00.0,KSHV,272125,WFUS54,TORNADO
2015-12-27 21:29:00.0,2015-12-27 22:00:00.0,KSHV,272129,WFUS54,TORNADO
2015-12-27 21:37:00.0,2015-12-27 22:00:00.0,KLZK,272137,WUUS54,SEVERE THUNDERSTORM
2015-12-27 21:40:00.0,2015-12-27 22:15:00.0,KSHV,272140,WFUS54,TORNADO
2015-12-27 21:43:00.0,2015-12-27 22:15:00.0,KFWD,272143,WUUS54,SEVERE THUNDERSTORM
2015-12-27 21:43:00.0,2015-12-27 22:30:00.0,KLZK,272143,WFUS54,TORNADO
2015-12-27 21:51:00.0,2015-12-27 22:15:00.0,KHGX,272151,WUUS54,SEVERE THUNDERSTORM
2015-12-27 21:52:00.0,2015-12-27 22:15:00.0,KSHV,272152,WFUS54,TORNADO
2015-12-27 21:57:00.0,2015-12-28 03:45:00.0,KSGF,272157,WGUS53,FLASH FLOOD
2015-12-27 21:59:00.0,2015-12-27 22:30:00.0,KSHV,272159,WFUS54,TORNADO
2015-12-27 22:04:00.0,2015-12-28 01:15:00.0,KSHV,272204,WGUS54,FLASH FLOOD
2015-12-27 22:08:00.0,2015-12-28 01:15:00.0,KFWD,272208,WGUS54,FLASH FLOOD
2015-12-27 22:08:00.0,2015-12-28 01:15:00.0,KSHV,272208,WGUS54,FLASH FLOOD
2015-12-27 22:10:00.0,2015-12-27 22:45:00.0,KSHV,272210,WFUS54,TORNADO
2015-12-27 22:10:00.0,2015-12-28 04:30:00.0,KLZK,272210,WGUS54,FLASH FLOOD
2015-12-27 22:13:00.0,2015-12-27 22:45:00.0,KSHV,272213,WFUS54,TORNADO
2015-12-27 22:15:00.0,2015-12-27 23:00:00.0,KLZK,272215,WFUS54,TORNADO
2015-12-27 22:17:00.0,2015-12-27 23:00:00.0,KSHV,272217,WUUS54,SEVERE THUNDERSTORM
2015-12-27 22:23:00.0,2015-12-27 23:15:00.0,KLZK,272223,WUUS54,SEVERE THUNDERSTORM
2015-12-27 22:26:00.0,2015-12-27 23:00:00.0,KSHV,272226,WFUS54,TORNADO
2015-12-27 22:26:00.0,2015-12-27 23:15:00.0,KLZK,272226,WFUS54,TORNADO
2015-12-27 22:35:00.0,2015-12-27 23:15:00.0,KSHV,272235,WFUS54,TORNADO
2015-12-27 22:37:00.0,2015-12-27 23:00:00.0,KSHV,272237,WFUS54,TORNADO
2015-12-27 22:39:00.0,2015-12-28 04:45:00.0,KSHV,272239,WGUS54,FLASH FLOOD
2015-12-27 22:46:00.0,2015-12-27 23:45:00.0,KSHV,272246,WUUS54,SEVERE THUNDERSTORM
2015-12-27 22:47:00.0,2015-12-27 23:30:00.0,KLZK,272247,WFUS54,TORNADO
2015-12-27 22:52:00.0,2015-12-28 02:00:00.0,KFWD,272252,WGUS54,FLASH FLOOD
2015-12-27 22:58:00.0,2015-12-27 23:15:00.0,KSHV,272258,WFUS54,TORNADO
2015-12-27 23:01:00.0,2015-12-27 23:30:00.0,KSHV,272301,WFUS54,TORNADO
2015-12-27 23:12:00.0,2015-12-28 00:00:00.0,KLZK,272312,WFUS54,TORNADO
2015-12-27 23:19:00.0,2015-12-28 11:30:00.0,KSGF,272319,WGUS53,FLASH FLOOD
2015-12-27 23:22:00.0,2015-12-27 23:45:00.0,KSHV,272322,WFUS54,TORNADO
2015-12-27 23:29:00.0,2015-12-28 00:15:00.0,KSHV,272329,WUUS54,SEVERE THUNDERSTORM
2015-12-27 23:42:00.0,2015-12-28 00:15:00.0,KSHV,272342,WFUS54,TORNADO
2015-12-27 23:42:00.0,2015-12-28 05:45:00.0,KLZK,272342,WGUS54,FLASH FLOOD
2015-12-27 23:44:00.0,2015-12-28 05:45:00.0,KLZK,272344,WGUS54,FLASH FLOOD
2015-12-27 23:54:00.0,2015-12-28 00:30:00.0,KLZK,272354,WFUS54,TORNADO
2015-12-27 23:57:00.0,2015-12-28 00:45:00.0,KSHV,272357,WFUS54,TORNADO
2015-12-28 00:02:00.0,2015-12-28 03:15:00.0,KSHV,280002,WGUS54,FLASH FLOOD
2015-12-28 00:07:00.0,2015-12-28 06:00:00.0,KSHV,280007,WGUS54,FLASH FLOOD
2015-12-28 00:12:00.0,2015-12-28 03:30:00.0,KSHV,280012,WGUS54,FLASH FLOOD
2015-12-28 00:20:00.0,2015-12-28 06:15:00.0,KSHV,280020,WGUS54,FLASH FLOOD
2015-12-28 00:22:00.0,2015-12-28 00:45:00.0,KSHV,280022,WFUS54,TORNADO
2015-12-28 00:29:00.0,2015-12-28 03:30:00.0,KLZK,280029,WGUS54,FLASH FLOOD
2015-12-28 00:30:00.0,2015-12-28 06:30:00.0,KSHV,280030,WGUS54,FLASH FLOOD
2015-12-28 00:37:00.0,2015-12-28 03:45:00.0,KSHV,280037,WGUS54,FLASH FLOOD
2015-12-28 00:43:00.0,2015-12-28 06:45:00.0,KSHV,280043,WGUS54,FLASH FLOOD
2015-12-28 00:46:00.0,2015-12-28 06:45:00.0,KSHV,280046,WGUS54,FLASH FLOOD
2015-12-28 00:47:00.0,2015-12-28 01:15:00.0,KSHV,280047,WFUS54,TORNADO
2015-12-28 00:47:00.0,2015-12-28 01:15:00.0,KLZK,280047,WUUS54,SEVERE THUNDERSTORM
2015-12-28 01:14:00.0,2015-12-28 01:45:00.0,KSHV,280114,WFUS54,TORNADO
2015-12-28 01:14:00.0,2015-12-28 01:45:00.0,KSHV,280114,WFUS54,TORNADO
2015-12-28 01:25:00.0,2015-12-28 02:00:00.0,KSHV,280125,WFUS54,TORNADO
2015-12-28 01:29:00.0,2015-12-28 13:30:00.0,KSGF,280129,WGUS53,FLASH FLOOD
2015-12-28 01:32:00.0,2015-12-28 02:15:00.0,KSHV,280132,WFUS54,TORNADO
2015-12-28 01:43:00.0,2015-12-28 05:45:00.0,KSHV,280143,WGUS54,FLASH FLOOD
2015-12-28 01:49:00.0,2015-12-28 07:45:00.0,KSHV,280149,WGUS54,FLASH FLOOD
2015-12-28 01:54:00.0,2015-12-28 07:45:00.0,KLZK,280154,WGUS54,FLASH FLOOD
2015-12-28 01:54:00.0,2015-12-28 14:00:00.0,KSGF,280154,WGUS53,FLASH FLOOD
2015-12-28 02:09:00.0,2015-12-28 03:00:00.0,KSHV,280209,WFUS54,TORNADO
2015-12-28 02:19:00.0,2015-12-28 02:45:00.0,KSHV,280219,WFUS54,TORNADO
2015-12-28 02:29:00.0,2015-12-28 05:45:00.0,KSHV,280229,WGUS54,FLASH FLOOD
2015-12-28 02:33:00.0,2015-12-28 03:00:00.0,KSHV,280233,WFUS54,TORNADO
2015-12-28 02:48:00.0,2015-12-28 03:30:00.0,KSHV,280248,WFUS54,TORNADO
2015-12-28 02:52:00.0,2015-12-28 06:15:00.0,KSHV,280252,WGUS54,FLASH FLOOD
2015-12-28 02:54:00.0,2015-12-28 06:15:00.0,KSHV,280254,WGUS54,FLASH FLOOD
2015-12-28 02:57:00.0,2015-12-28 03:30:00.0,KSHV,280257,WFUS54,TORNADO
2015-12-28 03:05:00.0,2015-12-28 06:00:00.0,KSHV,280305,WGUS54,FLASH FLOOD
2015-12-28 03:23:00.0,2015-12-28 09:30:00.0,KLZK,280323,WGUS54,FLASH FLOOD
